vacina,agegroup,tempo_doses,n
AZ,1,13,1
AZ,1,18,2
AZ,1,19,2
AZ,1,21,1
AZ,1,22,1
AZ,1,33,1
AZ,1,41,1
AZ,1,85,1
AZ,1,89,1
AZ,1,97,2
AZ,2,13,112
AZ,2,14,8
AZ,2,15,22
AZ,2,16,53
AZ,2,17,41
AZ,2,18,30
AZ,2,19,67
AZ,2,20,145
AZ,2,21,17
AZ,2,22,11
AZ,2,23,47
AZ,2,24,28
AZ,2,25,105
AZ,2,26,64
AZ,2,27,14
AZ,2,29,5
AZ,2,30,39
AZ,2,31,24
AZ,2,32,16
AZ,2,33,8
AZ,2,34,11
AZ,2,36,9
AZ,2,37,7
AZ,2,38,6
AZ,2,39,7
AZ,2,40,19
AZ,2,41,9
AZ,2,42,1
AZ,2,44,17
AZ,2,45,10
AZ,2,46,38
AZ,2,47,13
AZ,2,48,18
AZ,2,50,2
AZ,2,51,15
AZ,2,52,3
AZ,2,53,18
AZ,2,54,7
AZ,2,55,20
AZ,2,58,16
AZ,2,59,6
AZ,2,60,27
AZ,2,61,16
AZ,2,62,7
AZ,2,64,3
AZ,2,66,14
AZ,2,67,5
AZ,2,68,2
AZ,2,69,3
AZ,2,73,7
AZ,2,74,2
AZ,2,75,2
AZ,2,77,1
AZ,2,78,1
AZ,2,80,17
AZ,2,82,1
AZ,2,94,1
AZ,2,97,1
AZ,2,100,2
AZ,2,102,11
AZ,3,13,1985
AZ,3,14,37
AZ,3,15,493
AZ,3,16,1321
AZ,3,17,413
AZ,3,18,376
AZ,3,19,1203
AZ,3,20,703
AZ,3,21,665
AZ,3,22,944
AZ,3,23,704
AZ,3,24,263
AZ,3,25,477
AZ,3,26,1344
AZ,3,27,218
AZ,3,28,13
AZ,3,29,104
AZ,3,30,496
AZ,3,31,502
AZ,3,32,132
AZ,3,33,134
AZ,3,34,143
AZ,3,35,2
AZ,3,36,136
AZ,3,37,101
AZ,3,38,50
AZ,3,39,72
AZ,3,40,156
AZ,3,41,121
AZ,3,42,23
AZ,3,43,21
AZ,3,44,121
AZ,3,45,270
AZ,3,46,883
AZ,3,47,80
AZ,3,48,123
AZ,3,49,28
AZ,3,50,14
AZ,3,51,275
AZ,3,52,22
AZ,3,53,279
AZ,3,54,85
AZ,3,55,110
AZ,3,56,8
AZ,3,57,3
AZ,3,58,75
AZ,3,59,44
AZ,3,60,120
AZ,3,61,58
AZ,3,62,20
AZ,3,63,1
AZ,3,64,17
AZ,3,65,1
AZ,3,66,56
AZ,3,67,22
AZ,3,68,15
AZ,3,69,13
AZ,3,71,2
AZ,3,72,2
AZ,3,73,20
AZ,3,74,30
AZ,3,75,9
AZ,3,77,4
AZ,3,78,10
AZ,3,79,4
AZ,3,80,94
AZ,3,81,8
AZ,3,82,20
AZ,3,83,1
AZ,3,84,7
AZ,3,85,1
AZ,3,86,2
AZ,3,87,2
AZ,3,93,1
AZ,3,94,3
AZ,3,95,1
AZ,3,97,3
AZ,3,98,1
AZ,3,100,18
AZ,3,101,2
AZ,3,102,38
AZ,3,103,2
AZ,3,104,2
AZ,3,106,1
AZ,3,107,1
AZ,3,108,2
AZ,3,109,2
AZ,3,110,5
AZ,3,111,5
AZ,3,114,1
AZ,3,115,1
AZ,3,116,4
AZ,3,117,1
AZ,3,118,2
AZ,3,121,1
AZ,3,124,1
AZ,3,126,1
AZ,3,128,2
AZ,3,130,1
AZ,3,132,2
AZ,3,135,1
AZ,3,136,1
AZ,3,139,3
AZ,3,140,1
AZ,3,146,1
AZ,3,157,1
AZ,3,170,1
AZ,3,171,2
