vacina,agegroup,tempo_doses,n
AZ,2,13,13
AZ,2,15,5
AZ,2,16,8
AZ,2,17,7
AZ,2,18,7
AZ,2,19,3
AZ,2,20,1
AZ,2,22,3
AZ,2,23,8
AZ,2,24,8
AZ,2,25,12
AZ,2,26,6
AZ,2,27,5
AZ,2,29,4
AZ,2,30,7
AZ,2,31,5
AZ,2,32,4
AZ,2,33,10
AZ,2,34,6
AZ,2,36,2
AZ,2,37,14
AZ,2,38,16
AZ,2,39,8
AZ,2,40,18
AZ,2,41,11
AZ,2,43,5
AZ,2,44,17
AZ,2,45,43
AZ,2,46,15
AZ,2,47,19
AZ,2,48,10
AZ,2,49,10
AZ,2,50,8
AZ,2,51,9
AZ,2,52,24
AZ,2,53,28
AZ,2,54,4
AZ,2,55,2
AZ,2,57,1
AZ,2,59,2
AZ,2,60,4
AZ,2,61,8
AZ,2,65,2
AZ,2,66,4
AZ,2,67,1
AZ,2,68,2
AZ,2,72,2
AZ,2,75,1
AZ,2,76,1
AZ,2,78,3
AZ,2,79,1
AZ,2,80,2
AZ,2,81,3
AZ,2,82,1
AZ,2,83,1
AZ,2,94,1
AZ,2,97,1
AZ,2,101,1
AZ,2,107,1
AZ,2,115,3
AZ,2,117,1
AZ,2,118,2
AZ,2,170,1
AZ,2,171,1
AZ,3,13,83
AZ,3,15,38
AZ,3,16,53
AZ,3,17,58
AZ,3,18,60
AZ,3,19,40
AZ,3,20,31
AZ,3,22,13
AZ,3,23,50
AZ,3,24,54
AZ,3,25,54
AZ,3,26,44
AZ,3,27,32
AZ,3,28,2
AZ,3,29,25
AZ,3,30,52
AZ,3,31,39
AZ,3,32,49
AZ,3,33,38
AZ,3,34,39
AZ,3,35,3
AZ,3,36,23
AZ,3,37,89
AZ,3,38,67
AZ,3,39,86
AZ,3,40,100
AZ,3,41,95
AZ,3,43,34
AZ,3,44,71
AZ,3,45,198
AZ,3,46,115
AZ,3,47,91
AZ,3,48,77
AZ,3,49,58
AZ,3,50,54
AZ,3,51,82
AZ,3,52,108
AZ,3,53,138
AZ,3,54,40
AZ,3,55,36
AZ,3,56,2
AZ,3,57,32
AZ,3,58,13
AZ,3,59,5
AZ,3,60,27
AZ,3,61,39
AZ,3,62,4
AZ,3,64,6
AZ,3,65,27
AZ,3,66,62
AZ,3,67,59
AZ,3,68,9
AZ,3,69,4
AZ,3,71,8
AZ,3,72,22
AZ,3,73,25
AZ,3,74,6
AZ,3,75,35
AZ,3,76,22
AZ,3,78,15
AZ,3,79,15
AZ,3,80,11
AZ,3,81,37
AZ,3,82,15
AZ,3,83,20
AZ,3,86,6
AZ,3,87,4
AZ,3,88,9
AZ,3,89,13
AZ,3,90,3
AZ,3,93,22
AZ,3,94,7
AZ,3,95,2
AZ,3,96,4
AZ,3,97,2
AZ,3,100,2
AZ,3,101,2
AZ,3,102,3
AZ,3,103,1
AZ,3,104,6
AZ,3,105,1
AZ,3,107,5
AZ,3,108,5
AZ,3,109,11
AZ,3,110,17
AZ,3,111,12
AZ,3,112,1
AZ,3,113,2
AZ,3,114,56
AZ,3,115,96
AZ,3,116,33
AZ,3,117,56
AZ,3,118,85
AZ,3,121,88
AZ,3,122,35
AZ,3,123,4
AZ,3,124,3
AZ,3,125,1
AZ,3,128,1
AZ,3,130,2
AZ,3,131,2
AZ,3,135,2
AZ,3,141,1
AZ,3,143,2
AZ,3,156,3
AZ,3,164,1
AZ,3,170,2
AZ,3,171,5
AZ,3,173,1
AZ,3,195,1
AZ,4,13,108
AZ,4,15,70
AZ,4,16,94
AZ,4,17,85
AZ,4,18,112
AZ,4,19,77
AZ,4,20,43
AZ,4,21,1
AZ,4,22,100
AZ,4,23,105
AZ,4,24,66
AZ,4,25,172
AZ,4,26,87
AZ,4,27,71
AZ,4,28,1
AZ,4,29,29
AZ,4,30,67
AZ,4,31,100
AZ,4,32,118
AZ,4,33,76
AZ,4,34,81
AZ,4,35,2
AZ,4,36,45
AZ,4,37,120
AZ,4,38,139
AZ,4,39,261
AZ,4,40,123
AZ,4,41,131
AZ,4,43,46
AZ,4,44,96
AZ,4,45,135
AZ,4,46,204
AZ,4,47,127
AZ,4,48,116
AZ,4,49,43
AZ,4,50,113
AZ,4,51,167
AZ,4,52,335
AZ,4,53,235
AZ,4,54,68
AZ,4,55,48
AZ,4,56,28
AZ,4,57,33
AZ,4,58,19
AZ,4,59,13
AZ,4,60,22
AZ,4,61,34
AZ,4,62,7
AZ,4,64,2
AZ,4,65,57
AZ,4,66,79
AZ,4,67,80
AZ,4,68,14
AZ,4,69,5
AZ,4,70,2
AZ,4,71,7
AZ,4,72,34
AZ,4,73,41
AZ,4,74,14
AZ,4,75,40
AZ,4,76,35
AZ,4,77,1
AZ,4,78,7
AZ,4,79,20
AZ,4,80,12
AZ,4,81,33
AZ,4,82,9
AZ,4,83,36
AZ,4,85,1
AZ,4,86,25
AZ,4,87,7
AZ,4,88,15
AZ,4,89,20
AZ,4,90,13
AZ,4,92,1
AZ,4,93,19
AZ,4,94,5
AZ,4,95,6
AZ,4,96,7
AZ,4,97,12
AZ,4,100,2
AZ,4,101,6
AZ,4,102,7
AZ,4,104,17
AZ,4,105,1
AZ,4,106,2
AZ,4,107,2
AZ,4,108,11
AZ,4,109,28
AZ,4,110,29
AZ,4,111,28
AZ,4,112,3
AZ,4,113,2
AZ,4,114,51
AZ,4,115,116
AZ,4,116,84
AZ,4,117,117
AZ,4,118,220
AZ,4,120,5
AZ,4,121,176
AZ,4,122,66
AZ,4,123,5
AZ,4,124,5
AZ,4,125,4
AZ,4,126,1
AZ,4,128,1
AZ,4,130,6
AZ,4,131,5
AZ,4,132,4
AZ,4,133,1
AZ,4,135,25
AZ,4,137,2
AZ,4,138,7
AZ,4,143,3
AZ,4,156,2
AZ,4,163,1
AZ,4,164,2
AZ,4,170,1
AZ,4,171,3
AZ,4,173,3
AZ,4,186,2
AZ,4,205,1
AZ,5,13,135
AZ,5,15,66
AZ,5,16,133
AZ,5,17,139
AZ,5,18,198
AZ,5,19,164
AZ,5,20,111
AZ,5,22,115
AZ,5,23,678
AZ,5,24,128
AZ,5,25,199
AZ,5,26,118
AZ,5,27,76
AZ,5,28,6
AZ,5,29,61
AZ,5,30,99
AZ,5,31,116
AZ,5,32,120
AZ,5,33,110
AZ,5,34,87
AZ,5,35,1
AZ,5,36,41
AZ,5,37,92
AZ,5,38,109
AZ,5,39,267
AZ,5,40,127
AZ,5,41,165
AZ,5,43,46
AZ,5,44,91
AZ,5,45,117
AZ,5,46,227
AZ,5,47,142
AZ,5,48,188
AZ,5,49,37
AZ,5,50,158
AZ,5,51,250
AZ,5,52,131
AZ,5,53,359
AZ,5,54,247
AZ,5,55,184
AZ,5,56,33
AZ,5,57,32
AZ,5,58,22
AZ,5,59,35
AZ,5,60,26
AZ,5,61,31
AZ,5,62,7
AZ,5,64,2
AZ,5,65,26
AZ,5,66,72
AZ,5,67,45
AZ,5,68,16
AZ,5,69,8
AZ,5,70,1
AZ,5,71,6
AZ,5,72,30
AZ,5,73,24
AZ,5,74,7
AZ,5,75,14
AZ,5,76,23
AZ,5,77,2
AZ,5,78,9
AZ,5,79,15
AZ,5,80,10
AZ,5,81,17
AZ,5,82,12
AZ,5,83,12
AZ,5,85,2
AZ,5,86,15
AZ,5,87,4
AZ,5,88,18
AZ,5,89,13
AZ,5,90,6
AZ,5,92,3
AZ,5,93,11
AZ,5,94,5
AZ,5,95,2
AZ,5,96,2
AZ,5,97,6
AZ,5,98,1
AZ,5,100,3
AZ,5,101,6
AZ,5,102,7
AZ,5,103,8
AZ,5,104,13
AZ,5,106,2
AZ,5,107,7
AZ,5,108,18
AZ,5,109,35
AZ,5,110,19
AZ,5,111,23
AZ,5,112,2
AZ,5,113,3
AZ,5,114,30
AZ,5,115,89
AZ,5,116,49
AZ,5,117,155
AZ,5,118,238
AZ,5,120,5
AZ,5,121,198
AZ,5,122,69
AZ,5,123,2
AZ,5,124,8
AZ,5,125,9
AZ,5,127,1
AZ,5,128,4
AZ,5,131,3
AZ,5,132,2
AZ,5,133,1
AZ,5,135,24
AZ,5,137,4
AZ,5,138,6
AZ,5,143,2
AZ,5,145,2
AZ,5,147,1
AZ,5,156,1
AZ,5,170,1
AZ,5,171,1
AZ,5,173,5
AZ,5,184,1
AZ,6,13,128
AZ,6,15,54
AZ,6,16,140
AZ,6,17,176
AZ,6,18,206
AZ,6,19,156
AZ,6,20,113
AZ,6,22,70
AZ,6,23,344
AZ,6,24,329
AZ,6,25,356
AZ,6,26,342
AZ,6,27,200
AZ,6,28,5
AZ,6,29,108
AZ,6,30,192
AZ,6,31,153
AZ,6,32,168
AZ,6,33,203
AZ,6,34,128
AZ,6,35,3
AZ,6,36,108
AZ,6,37,185
AZ,6,38,329
AZ,6,39,537
AZ,6,40,219
AZ,6,41,142
AZ,6,43,44
AZ,6,44,111
AZ,6,45,99
AZ,6,46,241
AZ,6,47,185
AZ,6,48,174
AZ,6,49,24
AZ,6,50,193
AZ,6,51,348
AZ,6,52,100
AZ,6,53,244
AZ,6,54,261
AZ,6,55,307
AZ,6,56,18
AZ,6,57,55
AZ,6,58,50
AZ,6,59,158
AZ,6,60,32
AZ,6,61,14
