vacina,agegroup,tempo_doses,n
AZ,2,13,20
AZ,2,14,1
AZ,2,15,5
AZ,2,16,9
AZ,2,17,37
AZ,2,18,26
AZ,2,19,33
AZ,2,20,70
AZ,2,21,7
AZ,2,22,12
AZ,2,23,17
AZ,2,24,13
AZ,2,25,18
AZ,2,26,21
AZ,2,27,16
AZ,2,29,3
AZ,2,30,14
AZ,2,31,7
AZ,2,32,16
AZ,2,33,14
AZ,2,34,26
AZ,2,35,5
AZ,2,36,6
AZ,2,37,8
AZ,2,38,6
AZ,2,39,12
AZ,2,40,12
AZ,2,41,15
AZ,2,43,4
AZ,2,44,16
AZ,2,45,10
AZ,2,46,10
AZ,2,47,24
AZ,2,48,14
AZ,2,49,4
AZ,2,50,4
AZ,2,51,15
AZ,2,52,9
AZ,2,53,8
AZ,2,54,7
AZ,2,55,11
AZ,2,57,9
AZ,2,58,2
AZ,2,60,2
AZ,2,67,7
AZ,2,69,3
AZ,2,72,1
AZ,2,75,1
AZ,2,81,3
AZ,2,82,1
AZ,2,83,1
AZ,2,85,1
AZ,2,86,1
AZ,2,87,1
AZ,2,94,4
AZ,2,97,1
AZ,2,100,1
AZ,2,103,1
AZ,2,104,3
AZ,2,106,2
AZ,2,107,1
AZ,2,109,2
AZ,2,110,3
AZ,2,111,5
AZ,2,114,1
AZ,2,115,1
AZ,2,116,6
AZ,2,122,2
AZ,2,124,3
AZ,3,13,223
AZ,3,14,5
AZ,3,15,92
AZ,3,16,67
AZ,3,17,321
AZ,3,18,197
AZ,3,19,324
AZ,3,20,287
AZ,3,21,33
AZ,3,22,135
AZ,3,23,235
AZ,3,24,259
AZ,3,25,274
AZ,3,26,287
AZ,3,27,263
AZ,3,28,32
AZ,3,29,54
AZ,3,30,133
AZ,3,31,79
AZ,3,32,104
AZ,3,33,114
AZ,3,34,167
AZ,3,35,9
AZ,3,36,52
AZ,3,37,99
AZ,3,38,58
AZ,3,39,78
AZ,3,40,116
AZ,3,41,125
AZ,3,42,3
AZ,3,43,25
AZ,3,44,66
AZ,3,45,70
AZ,3,46,59
AZ,3,47,107
AZ,3,48,118
AZ,3,49,32
AZ,3,50,58
AZ,3,51,92
AZ,3,52,65
AZ,3,53,73
AZ,3,54,33
AZ,3,55,26
AZ,3,57,26
AZ,3,58,34
AZ,3,59,4
AZ,3,60,21
AZ,3,61,8
AZ,3,62,4
AZ,3,64,1
AZ,3,65,2
AZ,3,66,4
AZ,3,67,36
AZ,3,68,1
AZ,3,69,15
AZ,3,70,1
AZ,3,71,5
AZ,3,72,3
AZ,3,73,15
AZ,3,74,5
AZ,3,75,3
AZ,3,76,11
AZ,3,78,2
AZ,3,79,12
AZ,3,80,37
AZ,3,81,15
AZ,3,82,27
AZ,3,83,20
AZ,3,85,1
AZ,3,86,13
AZ,3,87,12
AZ,3,88,8
AZ,3,89,22
AZ,3,90,15
AZ,3,92,5
AZ,3,93,11
AZ,3,94,57
AZ,3,95,20
AZ,3,96,9
AZ,3,97,7
AZ,3,99,2
AZ,3,100,6
AZ,3,101,10
AZ,3,102,14
AZ,3,103,35
AZ,3,104,79
AZ,3,106,22
AZ,3,107,23
AZ,3,108,17
AZ,3,109,59
AZ,3,110,34
AZ,3,111,110
AZ,3,113,2
AZ,3,114,38
AZ,3,115,21
AZ,3,116,48
AZ,3,117,14
