vacina,agegroup,tempo_doses,n
AZ,1,25,1
AZ,1,44,1
AZ,1,52,1
AZ,2,13,247
AZ,2,15,22
AZ,2,16,53
AZ,2,17,72
AZ,2,18,82
AZ,2,19,89
AZ,2,20,80
AZ,2,22,62
AZ,2,23,123
AZ,2,24,70
AZ,2,25,130
AZ,2,26,94
AZ,2,27,81
AZ,2,28,1
AZ,2,29,20
AZ,2,30,112
AZ,2,31,50
AZ,2,32,43
AZ,2,33,44
AZ,2,34,38
AZ,2,35,2
AZ,2,36,18
AZ,2,37,41
AZ,2,38,61
AZ,2,39,82
AZ,2,40,35
AZ,2,41,43
AZ,2,43,4
AZ,2,44,32
AZ,2,45,20
AZ,2,46,24
AZ,2,47,29
AZ,2,48,5
AZ,2,50,3
AZ,2,51,22
AZ,2,52,22
AZ,2,53,16
AZ,2,54,3
AZ,2,55,8
AZ,2,58,3
AZ,2,59,10
AZ,2,60,12
AZ,2,61,5
AZ,2,62,2
AZ,2,64,9
AZ,2,65,6
AZ,2,66,7
AZ,2,67,6
AZ,2,68,10
AZ,2,69,3
AZ,2,71,1
AZ,2,72,2
AZ,2,73,2
AZ,2,74,1
AZ,2,75,3
AZ,2,76,4
AZ,2,78,1
AZ,2,79,3
AZ,2,80,2
AZ,2,81,8
AZ,2,82,6
AZ,2,83,1
AZ,2,86,10
AZ,2,87,14
AZ,2,88,10
AZ,2,89,5
AZ,2,90,8
AZ,2,92,1
AZ,2,93,10
AZ,2,94,5
AZ,2,95,5
AZ,2,96,3
AZ,2,97,6
AZ,2,99,2
AZ,2,100,9
AZ,2,101,3
AZ,2,102,14
AZ,2,103,18
AZ,2,104,21
AZ,2,106,2
AZ,2,107,7
AZ,2,108,16
AZ,2,109,17
AZ,2,110,27
AZ,2,111,20
AZ,2,113,1
AZ,2,114,16
AZ,2,115,45
AZ,2,116,47
AZ,2,117,41
AZ,2,118,44
AZ,2,120,3
AZ,2,121,4
AZ,2,122,8
AZ,2,123,3
AZ,2,124,12
AZ,2,125,30
AZ,2,128,6
AZ,2,129,4
AZ,2,130,4
AZ,2,131,1
AZ,2,135,4
AZ,2,139,3
AZ,2,170,1
AZ,2,177,1
AZ,2,181,1
AZ,2,185,1
AZ,2,192,1
AZ,3,13,1911
AZ,3,14,2
AZ,3,15,319
AZ,3,16,654
AZ,3,17,969
AZ,3,18,823
AZ,3,19,940
AZ,3,20,977
AZ,3,21,1
AZ,3,22,514
AZ,3,23,1479
AZ,3,24,1128
AZ,3,25,1255
AZ,3,26,1513
AZ,3,27,1419
AZ,3,28,2
AZ,3,29,294
AZ,3,30,2075
AZ,3,31,1084
AZ,3,32,1120
AZ,3,33,1233
AZ,3,34,642
AZ,3,36,283
AZ,3,37,761
AZ,3,38,807
AZ,3,39,738
AZ,3,40,512
AZ,3,41,640
AZ,3,43,67
AZ,3,44,389
AZ,3,45,257
AZ,3,46,325
AZ,3,47,304
AZ,3,48,237
AZ,3,49,5
AZ,3,50,59
AZ,3,51,330
AZ,3,52,378
AZ,3,53,260
AZ,3,54,125
AZ,3,55,162
AZ,3,56,3
AZ,3,57,41
AZ,3,58,126
AZ,3,59,196
AZ,3,60,262
AZ,3,61,196
AZ,3,62,139
AZ,3,64,41
AZ,3,65,100
AZ,3,66,139
AZ,3,67,173
AZ,3,68,172
AZ,3,69,82
AZ,3,70,1
AZ,3,71,2
AZ,3,72,47
AZ,3,73,59
AZ,3,74,43
AZ,3,75,89
AZ,3,76,98
AZ,3,78,14
AZ,3,79,46
AZ,3,80,17
AZ,3,81,143
AZ,3,82,140
AZ,3,83,77
AZ,3,84,1
AZ,3,85,13
AZ,3,86,113
AZ,3,87,237
AZ,3,88,269
AZ,3,89,174
AZ,3,90,152
AZ,3,91,1
AZ,3,92,13
AZ,3,93,190
AZ,3,94,68
AZ,3,95,177
AZ,3,96,161
AZ,3,97,67
AZ,3,98,2
AZ,3,99,9
AZ,3,100,166
AZ,3,101,150
AZ,3,102,337
AZ,3,103,296
AZ,3,104,365
AZ,3,105,1
AZ,3,106,31
AZ,3,107,291
AZ,3,108,342
AZ,3,109,533
AZ,3,110,777
AZ,3,111,665
AZ,3,112,5
AZ,3,113,45
AZ,3,114,488
AZ,3,115,883
AZ,3,116,899
AZ,3,117,805
AZ,3,118,685
AZ,3,119,1
AZ,3,120,73
AZ,3,121,213
AZ,3,122,374
AZ,3,123,216
AZ,3,124,282
AZ,3,125,344
AZ,3,126,1
AZ,3,127,3
AZ,3,128,92
AZ,3,129,92
AZ,3,130,78
AZ,3,131,89
AZ,3,132,36
AZ,3,133,1
AZ,3,134,6
AZ,3,135,35
AZ,3,136,13
AZ,3,137,16
AZ,3,138,15
AZ,3,139,57
AZ,3,141,3
AZ,3,143,1
AZ,3,144,2
AZ,3,148,2
AZ,3,151,1
AZ,3,152,3
AZ,3,156,1
AZ,3,163,2
AZ,3,165,1
AZ,3,172,1
AZ,3,173,1
AZ,3,175,2
AZ,3,178,1
AZ,3,179,2
AZ,3,180,3
AZ,3,181,38
AZ,3,183,1
AZ,3,184,1
AZ,3,185,1
AZ,3,186,4
AZ,3,191,1
AZ,3,192,3
AZ,3,193,1
AZ,3,194,2
AZ,3,196,1
AZ,3,198,1
AZ,3,199,3
AZ,3,200,1
AZ,3,201,1
AZ,3,203,1
AZ,3,205,1
AZ,3,207,3
AZ,3,208,2
AZ,3,214,2
AZ,4,13,4086
AZ,4,14,5
AZ,4,15,1126
AZ,4,16,2356
AZ,4,17,2213
AZ,4,18,2576
AZ,4,19,7379
AZ,4,20,2464
AZ,4,21,4
AZ,4,22,1842
AZ,4,23,4401
AZ,4,24,2885
AZ,4,25,2412
AZ,4,26,4075
AZ,4,27,3482
AZ,4,28,3
AZ,4,29,429
AZ,4,30,1248
AZ,4,31,1491
AZ,4,32,1703
AZ,4,33,1766
AZ,4,34,1591
AZ,4,35,8
AZ,4,36,476
AZ,4,37,1434
AZ,4,38,1836
AZ,4,39,2062
AZ,4,40,1423
AZ,4,41,1828
AZ,4,42,1
AZ,4,43,93
AZ,4,44,666
AZ,4,45,406
AZ,4,46,500
AZ,4,47,506
AZ,4,48,359
AZ,4,49,4
AZ,4,50,75
AZ,4,51,468
AZ,4,52,531
AZ,4,53,473
AZ,4,54,190
AZ,4,55,213
AZ,4,56,4
AZ,4,57,29
AZ,4,58,213
AZ,4,59,183
AZ,4,60,340
AZ,4,61,148
AZ,4,62,153
AZ,4,63,5
AZ,4,64,34
AZ,4,65,177
AZ,4,66,196
AZ,4,67,189
AZ,4,68,220
AZ,4,69,96
AZ,4,70,3
AZ,4,71,7
AZ,4,72,78
AZ,4,73,88
AZ,4,74,85
AZ,4,75,148
AZ,4,76,173
AZ,4,77,7
AZ,4,78,21
AZ,4,79,171
AZ,4,80,10
AZ,4,81,233
AZ,4,82,188
AZ,4,83,132
AZ,4,85,7
AZ,4,86,122
AZ,4,87,191
AZ,4,88,223
AZ,4,89,286
AZ,4,90,230
AZ,4,91,1
AZ,4,92,20
AZ,4,93,310
AZ,4,94,118
AZ,4,95,216
AZ,4,96,235
AZ,4,97,132
AZ,4,98,3
AZ,4,99,14
AZ,4,100,253
AZ,4,101,194
AZ,4,102,406
AZ,4,103,525
AZ,4,104,516
AZ,4,105,6
AZ,4,106,43
AZ,4,107,371
AZ,4,108,526
AZ,4,109,905
AZ,4,110,1289
AZ,4,111,1270
AZ,4,112,10
AZ,4,113,74
AZ,4,114,802
AZ,4,115,1462
AZ,4,116,1518
AZ,4,117,1261
AZ,4,118,1034
AZ,4,119,3
AZ,4,120,100
AZ,4,121,412
AZ,4,122,689
AZ,4,123,392
AZ,4,124,551
AZ,4,125,529
AZ,4,127,6
AZ,4,128,165
AZ,4,129,134
AZ,4,130,151
AZ,4,131,178
AZ,4,132,64
AZ,4,133,1
AZ,4,134,6
AZ,4,135,63
AZ,4,136,10
AZ,4,137,21
AZ,4,138,35
AZ,4,139,58
AZ,4,141,4
AZ,4,142,1
AZ,4,144,3
AZ,4,145,1
AZ,4,146,1
AZ,4,148,5
AZ,4,152,10
AZ,4,153,3
AZ,4,158,1
AZ,4,163,1
AZ,4,166,1
AZ,4,168,1
AZ,4,170,1
AZ,4,172,2
AZ,4,173,1
AZ,4,174,4
AZ,4,176,1
AZ,4,177,1
AZ,4,178,1
AZ,4,179,1
AZ,4,180,2
AZ,4,181,42
AZ,4,184,4
AZ,4,185,2
AZ,4,186,2
AZ,4,190,1
AZ,4,191,2
AZ,4,192,1
AZ,4,193,9
AZ,4,199,1
AZ,4,200,2
AZ,4,202,1
AZ,4,205,1
AZ,4,206,2
AZ,4,208,2
AZ,4,214,5
AZ,5,13,10241
AZ,5,14,8
AZ,5,15,4772
AZ,5,16,6159
AZ,5,17,5845
AZ,5,18,5232
AZ,5,19,7236
AZ,5,20,6836
AZ,5,21,14
AZ,5,22,1798
AZ,5,23,3174
AZ,5,24,2396
AZ,5,25,3556
AZ,5,26,3603
AZ,5,27,3029
AZ,5,28,20
AZ,5,29,1890
AZ,5,30,4048
AZ,5,31,4338
AZ,5,32,3961
AZ,5,33,4297
AZ,5,34,3999
AZ,5,35,3
AZ,5,36,1399
AZ,5,37,3620
AZ,5,38,3542
AZ,5,39,3714
AZ,5,40,3541
AZ,5,41,3312
AZ,5,42,2
AZ,5,43,361
AZ,5,44,1276
AZ,5,45,654
AZ,5,46,747
AZ,5,47,1204
AZ,5,48,609
AZ,5,49,1
AZ,5,50,210
AZ,5,51,531
AZ,5,52,489
AZ,5,53,414
AZ,5,54,224
AZ,5,55,225
AZ,5,56,1
AZ,5,57,24
AZ,5,58,225
AZ,5,59,163
AZ,5,60,284
AZ,5,61,137
AZ,5,62,103
AZ,5,63,1
AZ,5,64,28
AZ,5,65,147
AZ,5,66,147
AZ,5,67,148
AZ,5,68,166
AZ,5,69,107
AZ,5,70,4
AZ,5,71,9
AZ,5,72,97
AZ,5,73,83
AZ,5,74,73
AZ,5,75,141
AZ,5,76,183
AZ,5,77,6
AZ,5,78,52
AZ,5,79,107
AZ,5,80,27
AZ,5,81,231
AZ,5,82,169
AZ,5,83,92
AZ,5,84,2
AZ,5,85,9
AZ,5,86,98
AZ,5,87,155
AZ,5,88,190
AZ,5,89,220
AZ,5,90,229
AZ,5,92,25
AZ,5,93,237
AZ,5,94,107
AZ,5,95,168
AZ,5,96,241
AZ,5,97,135
AZ,5,98,1
AZ,5,99,18
AZ,5,100,221
AZ,5,101,209
AZ,5,102,346
AZ,5,103,442
AZ,5,104,475
AZ,5,105,4
AZ,5,106,38
AZ,5,107,315
AZ,5,108,516
AZ,5,109,843
AZ,5,110,1227
AZ,5,111,1203
AZ,5,112,3
AZ,5,113,80
AZ,5,114,764
AZ,5,115,1370
AZ,5,116,1442
AZ,5,117,1339
AZ,5,118,1014
AZ,5,120,106
AZ,5,121,406
AZ,5,122,726
AZ,5,123,397
AZ,5,124,541
AZ,5,125,449
AZ,5,127,4
AZ,5,128,150
AZ,5,129,159
AZ,5,130,202
AZ,5,131,238
AZ,5,132,80
AZ,5,134,6
AZ,5,135,62
AZ,5,136,23
AZ,5,137,18
AZ,5,138,30
AZ,5,139,68
AZ,5,140,1
AZ,5,141,3
AZ,5,144,1
AZ,5,145,1
AZ,5,148,3
AZ,5,149,2
AZ,5,151,1
AZ,5,152,13
AZ,5,153,1
AZ,5,156,1
AZ,5,159,1
AZ,5,163,1
AZ,5,165,1
AZ,5,167,1
AZ,5,170,3
AZ,5,173,2
AZ,5,174,2
AZ,5,176,1
AZ,5,177,1
AZ,5,178,1
AZ,5,179,1
AZ,5,180,2
AZ,5,181,24
AZ,5,186,6
AZ,5,187,2
AZ,5,190,1
AZ,5,191,2
AZ,5,193,11
AZ,5,195,2
AZ,5,199,3
AZ,5,200,3
AZ,5,201,1
AZ,5,202,1
AZ,5,206,3
AZ,5,208,1
AZ,5,211,1
AZ,5,214,3
AZ,5,215,1
AZ,5,216,1
AZ,6,13,11308
AZ,6,14,12
AZ,6,15,5264
AZ,6,16,8473
AZ,6,17,8217
AZ,6,18,10774
AZ,6,19,15554
AZ,6,20,17670
AZ,6,21,30
AZ,6,22,15110
AZ,6,23,23645
AZ,6,24,18210
AZ,6,25,14121
AZ,6,26,25314
AZ,6,27,24269
AZ,6,28,25
AZ,6,29,8685
AZ,6,30,12900
AZ,6,31,11135
AZ,6,32,13576
AZ,6,33,11664
AZ,6,34,13984
AZ,6,35,11
AZ,6,36,8719
AZ,6,37,4615
AZ,6,38,4140
AZ,6,39,4446
AZ,6,40,3238
AZ,6,41,4693
AZ,6,42,3
AZ,6,43,4430
AZ,6,44,4654
AZ,6,45,4455
AZ,6,46,3946
AZ,6,47,3942
AZ,6,48,3458
AZ,6,49,20
AZ,6,50,1195
AZ,6,51,2166
AZ,6,52,970
AZ,6,53,1136
AZ,6,54,628
AZ,6,55,1045
AZ,6,56,12
AZ,6,57,280
AZ,6,58,407
AZ,6,59,289
AZ,6,60,347
AZ,6,61,160
AZ,6,62,162
AZ,6,63,5
AZ,6,64,28
AZ,6,65,97
AZ,6,66,191
AZ,6,67,171
AZ,6,68,175
AZ,6,69,112
AZ,6,70,2
AZ,6,71,16
AZ,6,72,83
AZ,6,73,96
AZ,6,74,69
AZ,6,75,107
AZ,6,76,192
AZ,6,77,26
AZ,6,78,101
AZ,6,79,70
AZ,6,80,22
AZ,6,81,175
AZ,6,82,131
AZ,6,83,66
AZ,6,84,1
AZ,6,85,18
AZ,6,86,61
AZ,6,87,124
AZ,6,88,163
AZ,6,89,167
AZ,6,90,201
AZ,6,91,2
AZ,6,92,32
AZ,6,93,148
AZ,6,94,68
AZ,6,95,116
AZ,6,96,214
AZ,6,97,78
AZ,6,98,4
AZ,6,99,80
AZ,6,100,140
AZ,6,101,119
AZ,6,102,264
AZ,6,103,446
AZ,6,104,568
AZ,6,105,3
AZ,6,106,28
AZ,6,107,216
AZ,6,108,353
AZ,6,109,621
AZ,6,110,853
AZ,6,111,996
AZ,6,112,4
AZ,6,113,68
AZ,6,114,551
AZ,6,115,1059
AZ,6,116,1062
AZ,6,117,1110
AZ,6,118,792
AZ,6,119,1
AZ,6,120,99
AZ,6,121,333
AZ,6,122,635
AZ,6,123,334
AZ,6,124,417
AZ,6,125,244
AZ,6,126,1
